customerID,SeniorCitizen,Partner,tenure,PhoneService,MultipleLines,InternetService,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,MonthlyCharges,Churn,TechInsurance,ServiceSatisfactionScore,MonthlyBonusUsage,FamilyPlanSize
2040-OBMLJ,0,No,31,1,Yes,Fiber optic,Yes,No,No,One year,No,81.7,0,0,3,90,2
6286-ZHAOK,0,Yes,20,1,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,25.55,0,1,3,80,0
3807-XHCJH,0,Yes,1,1,No,No,No internet service,No internet service,No internet service,Month-to-month,No,20.0,0,1,3,32,0
3009-JWMPU,0,No,62,1,Yes,Fiber optic,No,Yes,Yes,One year,Yes,96.75,1,0,3,31,3
5671-RQRLP,1,Yes,70,1,Yes,Fiber optic,No,No,No,Two year,Yes,75.65,0,0,3,89,2
1450-GALXR,0,No,10,1,Yes,Fiber optic,Yes,Yes,Yes,Month-to-month,Yes,98.5,1,0,3,21,3
8859-AXJZP,0,Yes,39,1,Yes,No,No internet service,No internet service,No internet service,Two year,Yes,23.8,0,0,3,35,2
3174-AKMAS,0,Yes,46,1,No,DSL,Yes,Yes,No,Two year,Yes,64.2,0,0,3,64,1
3138-BKYAV,0,No,6,1,No,Fiber optic,No,Yes,No,Month-to-month,Yes,85.35,1,1,3,4,2
9926-PJHDQ,0,Yes,72,1,Yes,DSL,No,Yes,Yes,Two year,Yes,76.8,0,1,3,67,1
7382-DFJTU,0,No,18,1,No,DSL,Yes,No,No,Month-to-month,No,55.2,0,0,3,89,3
2798-NYLMZ,0,Yes,71,1,Yes,Fiber optic,Yes,Yes,Yes,Two year,Yes,108.55,0,0,3,3,2
4289-DTDKW,0,Yes,40,1,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Yes,101.3,1,0,4,9,2
1820-TQVEV,0,No,1,1,No,Fiber optic,No,No,No,Month-to-month,Yes,69.55,1,1,3,30,3
2239-JALAW,0,No,58,1,Yes,Fiber optic,No,Yes,Yes,One year,Yes,103.25,1,0,3,45,1
4853-RULSV,0,No,70,1,Yes,Fiber optic,Yes,Yes,Yes,Two year,Yes,104.0,1,1,3,4,2
8098-TDCBU,0,Yes,42,1,Yes,No,No internet service,No internet service,No internet service,Two year,No,25.25,0,0,4,68,2
3551-GAEGL,0,Yes,34,0,No phone service,DSL,No,No,No,One year,No,30.4,0,0,3,22,2
4785-NKHCX,1,No,5,1,No,No,No internet service,No internet service,No internet service,Month-to-month,No,20.05,0,1,4,15,0
3196-NVXLZ,0,No,25,1,Yes,Fiber optic,No,Yes,No,Month-to-month,Yes,84.6,0,1,2,21,1
6275-YDUVO,0,No,2,1,No,Fiber optic,No,No,Yes,Month-to-month,Yes,86.2,1,1,3,72,2
0036-IHMOT,0,Yes,55,1,No,Fiber optic,Yes,Yes,Yes,One year,Yes,103.7,0,1,3,47,1
0115-TFERT,0,Yes,21,1,Yes,Fiber optic,Yes,Yes,Yes,Month-to-month,Yes,111.2,1,0,3,62,2
4178-EGMON,0,Yes,70,1,Yes,Fiber optic,Yes,No,No,Two year,Yes,88.0,0,1,4,96,1
4220-TINQT,0,Yes,61,1,Yes,Fiber optic,Yes,Yes,Yes,Month-to-month,Yes,106.35,0,0,3,59,1
5318-YKDPV,0,Yes,43,1,No,DSL,Yes,Yes,Yes,Two year,Yes,79.15,0,1,4,79,2
7975-TZMLR,0,No,47,1,Yes,Fiber optic,No,Yes,Yes,One year,Yes,103.1,0,0,4,4,0
0295-QVKPB,0,No,5,1,No,DSL,Yes,Yes,No,Month-to-month,Yes,63.95,0,0,3,79,2
4335-BSMJS,0,No,62,1,Yes,No,No internet service,No internet service,No internet service,Two year,Yes,25.8,0,1,3,6,4
2311-QYMUQ,0,Yes,16,1,No,Fiber optic,No,Yes,No,Month-to-month,Yes,89.45,1,0,4,51,0
3643-AHCFP,1,Yes,7,1,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Yes,95.6,1,0,4,65,1
9146-JRIOX,0,Yes,14,1,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,25.55,0,1,3,8,1
3104-OWCGK,0,Yes,60,1,No,Fiber optic,No,Yes,No,One year,No,90.95,1,1,3,82,2
5337-IIWKZ,0,Yes,34,0,No phone service,DSL,Yes,Yes,No,Month-to-month,Yes,44.85,0,0,3,44,1
9101-BWFSS,0,Yes,50,1,Yes,Fiber optic,Yes,Yes,Yes,One year,No,108.55,1,1,2,47,1
9650-VBUOG,0,Yes,38,1,Yes,No,No internet service,No internet service,No internet service,Two year,No,25.05,0,0,3,66,1
3487-EARAT,0,Yes,70,1,No,DSL,Yes,No,Yes,One year,No,74.1,0,0,2,23,1
2672-TGEFF,0,Yes,37,1,Yes,Fiber optic,No,Yes,No,Month-to-month,Yes,88.8,0,0,3,91,4
9231-ZJYAM,1,No,4,1,No,Fiber optic,No,Yes,No,Month-to-month,Yes,78.85,1,1,3,10,1
4250-WAROZ,1,Yes,60,1,Yes,Fiber optic,No,No,Yes,Month-to-month,Yes,93.25,0,0,3,72,2
8184-WMOFI,0,Yes,62,1,No,DSL,Yes,No,Yes,One year,No,71.4,0,0,4,76,2
6982-SSHFK,0,No,1,1,No,DSL,No,No,No,Month-to-month,No,44.4,1,0,3,48,1
6092-QZVPP,0,No,36,1,No,DSL,Yes,Yes,Yes,Month-to-month,Yes,79.2,0,0,3,34,2
4625-LAMOB,0,No,44,1,No,No,No internet service,No internet service,No internet service,Two year,No,20.4,0,1,3,53,1
0727-BMPLR,1,No,55,1,Yes,Fiber optic,No,Yes,Yes,One year,Yes,100.0,1,1,3,87,3
0392-BZIUW,0,Yes,72,1,Yes,Fiber optic,No,Yes,Yes,Two year,Yes,105.0,0,0,3,80,3
1038-ZAGBI,0,Yes,12,1,No,No,No internet service,No internet service,No internet service,One year,No,19.8,1,1,2,71,2
6549-NNDYT,0,No,13,0,No phone service,DSL,No,No,No,Month-to-month,Yes,30.85,0,0,3,15,1
3027-ZTDHO,0,No,1,1,No,Fiber optic,No,Yes,Yes,Month-to-month,Yes,89.9,1,1,3,53,3
0422-OHQHQ,0,Yes,15,1,No,No,No internet service,No internet service,No internet service,One year,No,20.55,0,0,3,39,6
6916-HIJSE,0,No,65,1,No,DSL,Yes,Yes,Yes,Two year,Yes,84.85,0,1,3,99,2
2316-ESMLS,0,Yes,12,0,No phone service,DSL,Yes,No,No,One year,No,33.15,0,1,4,19,1
9778-OGKQZ,0,Yes,72,1,Yes,DSL,Yes,Yes,Yes,Two year,Yes,92.0,0,1,3,87,3
7408-OFWXJ,0,Yes,72,1,Yes,DSL,Yes,Yes,Yes,Two year,No,89.8,0,0,3,68,2
6007-TCTST,0,Yes,72,1,Yes,Fiber optic,Yes,Yes,Yes,Two year,Yes,115.8,0,1,3,44,1
2252-NKNSI,0,No,52,1,Yes,DSL,Yes,Yes,Yes,Two year,Yes,85.15,0,0,3,5,2
8713-IGZSO,0,No,2,1,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,24.85,0,1,3,91,1
7905-TVXTA,0,No,5,1,No,DSL,Yes,Yes,No,Month-to-month,Yes,64.35,0,1,4,68,2
7695-PKLCZ,0,No,68,1,No,No,No internet service,No internet service,No internet service,Two year,No,20.5,0,1,4,48,3
2382-BCKQJ,0,No,62,1,Yes,Fiber optic,No,Yes,Yes,One year,Yes,100.15,1,0,3,39,1
8374-UULRV,0,No,72,1,Yes,DSL,Yes,Yes,Yes,Two year,No,86.05,0,0,3,1,1
2207-NHRJK,0,No,1,1,No,DSL,No,No,No,Month-to-month,No,50.8,1,1,3,39,5
3224-DFQNQ,0,Yes,66,1,Yes,Fiber optic,Yes,No,No,One year,No,89.0,0,0,3,20,1
5275-PMFUT,0,Yes,72,0,No phone service,DSL,Yes,Yes,Yes,Two year,Yes,64.8,0,1,3,39,1
4795-UXVCJ,0,No,26,1,No,No,No internet service,No internet service,No internet service,One year,No,19.8,0,1,3,81,1
9777-IQHWP,0,Yes,64,1,Yes,Fiber optic,No,No,Yes,Two year,No,93.4,0,0,2,53,0
0947-MUGVO,1,Yes,20,1,No,Fiber optic,No,No,No,Month-to-month,Yes,73.65,1,1,4,12,2
9944-HKVVB,0,No,3,1,No,Fiber optic,No,Yes,Yes,Month-to-month,Yes,95.1,1,0,4,81,5
4124-MMETB,0,No,22,1,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Yes,94.65,1,0,3,37,1
3671-SHRSP,0,Yes,4,1,No,Fiber optic,Yes,No,No,Month-to-month,Yes,80.6,1,0,3,38,2
0979-MOZQI,0,Yes,62,0,No phone service,DSL,Yes,Yes,No,Two year,Yes,39.0,0,0,3,14,4
2732-ISEZX,0,No,5,1,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,20.5,0,0,3,6,3
3313-QKNKB,0,Yes,59,1,Yes,Fiber optic,No,No,Yes,One year,No,85.55,1,1,3,78,2
0323-XWWTN,0,No,3,1,Yes,No,No internet service,No internet service,No internet service,Two year,Yes,26.4,0,1,4,49,0
1937-OTUKY,0,Yes,72,1,Yes,Fiber optic,Yes,Yes,No,Two year,Yes,98.2,0,1,3,64,3
1573-LGXBA,0,Yes,57,1,No,Fiber optic,No,Yes,Yes,One year,Yes,97.55,0,0,3,66,3
1764-VUUMT,0,No,66,1,No,No,No internet service,No internet service,No internet service,Two year,No,19.95,0,1,2,43,0
5073-WXOYN,0,No,60,0,No phone service,DSL,No,Yes,Yes,Month-to-month,Yes,50.8,1,1,3,31,1
4713-ZBURT,0,No,45,1,Yes,Fiber optic,No,Yes,Yes,Two year,No,99.7,0,0,3,42,2
3050-GBUSH,0,No,3,0,No phone service,DSL,No,Yes,No,Month-to-month,Yes,34.8,0,0,4,76,6
0207-MDKNV,0,No,15,1,No,Fiber optic,Yes,Yes,Yes,Month-to-month,No,105.1,1,1,3,48,2
7876-AEHIG,0,No,51,0,No phone service,DSL,Yes,Yes,Yes,One year,No,60.15,0,0,3,81,1
7945-HLKEA,0,No,60,1,Yes,DSL,Yes,No,No,One year,No,64.75,0,0,3,80,3
9342-VNIMQ,0,No,33,1,Yes,DSL,No,No,No,Month-to-month,Yes,54.65,0,0,4,80,1
9851-KIELU,0,No,10,1,No,Fiber optic,Yes,Yes,Yes,Month-to-month,Yes,110.1,1,0,4,61,5
3523-BRGUW,1,No,26,1,No,No,No internet service,No internet service,No internet service,One year,No,19.3,0,0,3,74,1
3908-BLSYF,0,No,6,1,No,Fiber optic,No,No,Yes,Month-to-month,No,83.9,1,1,3,84,3
3199-NPKCN,0,Yes,67,1,Yes,Fiber optic,Yes,Yes,Yes,One year,Yes,111.25,0,1,4,9,2
5170-PTRKA,0,Yes,49,0,No phone service,DSL,Yes,No,No,One year,Yes,35.8,0,1,3,28,2
4661-NJEUX,0,No,1,1,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,20.05,0,1,4,47,3
2123-AGEEN,1,No,7,1,No,Fiber optic,No,Yes,No,Month-to-month,Yes,84.35,0,1,3,97,2
1258-YMZNM,1,No,27,1,Yes,Fiber optic,No,Yes,Yes,One year,Yes,110.5,0,1,3,80,1
0048-LUMLS,0,Yes,37,1,No,Fiber optic,No,Yes,Yes,One year,No,91.2,0,0,3,61,2
7549-MYGPK,0,Yes,63,1,Yes,Fiber optic,No,Yes,No,Month-to-month,Yes,100.55,1,0,4,13,0
5898-IGSLP,0,Yes,31,1,Yes,Fiber optic,Yes,No,No,Month-to-month,No,89.3,0,0,3,43,2
3804-RVTGV,0,Yes,50,1,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Yes,103.85,1,1,3,47,3
6259-WJQLC,1,No,32,1,Yes,Fiber optic,No,No,No,Month-to-month,Yes,81.1,0,0,4,63,1
9227-LUNBG,0,No,1,0,No phone service,DSL,No,No,No,Month-to-month,No,24.6,1,1,4,91,0
7997-EASSD,0,Yes,63,1,Yes,Fiber optic,Yes,No,No,One year,Yes,81.2,0,1,4,52,2
0730-KOAVE,0,No,30,1,Yes,Fiber optic,No,No,Yes,Month-to-month,Yes,94.3,0,1,3,89,2
8975-SKGRX,0,Yes,71,1,Yes,Fiber optic,Yes,Yes,Yes,Two year,Yes,116.1,0,0,3,91,2
0678-RLHVP,0,No,53,1,Yes,Fiber optic,No,Yes,Yes,Two year,No,105.55,0,0,3,76,1
4315-MURBD,0,No,12,1,No,Fiber optic,Yes,Yes,Yes,Month-to-month,Yes,98.9,1,0,4,76,0
2267-FPIMA,0,Yes,50,1,Yes,Fiber optic,No,No,Yes,Month-to-month,Yes,94.4,0,0,3,43,3
1051-GEJLJ,0,No,2,1,No,No,No internet service,No internet service,No internet service,Month-to-month,No,19.5,0,1,3,27,1
9734-YWGEX,0,No,9,1,Yes,Fiber optic,No,Yes,Yes,Month-to-month,No,98.3,1,1,3,2,0
2719-BDAQO,0,No,17,1,No,Fiber optic,No,Yes,Yes,Month-to-month,No,93.85,1,0,3,57,2
5285-MVEHD,0,Yes,56,1,No,Fiber optic,No,Yes,Yes,One year,Yes,105.6,0,0,4,56,3
0379-DJQHR,0,Yes,67,1,No,DSL,No,Yes,Yes,Two year,No,81.35,0,0,3,33,1
0781-LKXBR,1,No,9,1,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Yes,100.5,1,0,3,87,5
5543-QDCRY,0,No,4,1,No,DSL,No,Yes,No,Month-to-month,Yes,56.4,0,1,2,57,1
0297-RBCSG,0,No,19,1,No,DSL,Yes,No,Yes,One year,Yes,65.35,0,1,3,51,0
4694-PHWFW,0,No,8,1,No,No,No internet service,No internet service,No internet service,Month-to-month,No,19.95,0,0,3,28,3
0835-JKADZ,0,No,71,1,Yes,Fiber optic,Yes,Yes,Yes,Two year,Yes,111.25,0,0,4,34,0
1907-UBQFC,1,No,10,1,No,Fiber optic,No,No,No,Month-to-month,Yes,72.85,1,1,3,75,2
7508-SMHXL,1,No,15,1,Yes,Fiber optic,No,Yes,No,Month-to-month,No,89.0,0,1,3,47,0
3865-YIOTT,0,Yes,72,1,Yes,Fiber optic,No,Yes,Yes,One year,Yes,106.1,0,1,3,32,4
5993-BQHEA,0,No,12,1,No,No,No internet service,No internet service,No internet service,One year,No,20.05,0,0,4,74,1
6024-RUGGH,0,Yes,72,1,Yes,No,No internet service,No internet service,No internet service,Two year,Yes,25.2,0,0,3,72,3
6513-EECDB,1,Yes,1,1,Yes,Fiber optic,No,No,No,Month-to-month,Yes,73.55,1,0,3,78,0
3956-CJUST,1,No,23,1,No,Fiber optic,No,No,No,Month-to-month,Yes,75.4,0,1,3,8,1
4079-WWQQQ,0,No,72,0,No phone service,DSL,Yes,Yes,Yes,Two year,Yes,65.55,0,1,3,47,2
6103-BOCOU,0,No,26,1,Yes,Fiber optic,No,No,No,Month-to-month,Yes,80.7,0,0,3,66,2
5149-TGWDZ,0,No,21,1,No,Fiber optic,Yes,Yes,Yes,One year,Yes,104.55,0,0,3,92,2
7471-WNSUF,0,Yes,60,1,Yes,No,No internet service,No internet service,No internet service,One year,No,24.15,0,1,4,82,0
8942-DBMHZ,0,No,12,1,No,No,No internet service,No internet service,No internet service,Month-to-month,No,20.45,0,0,2,35,1
4301-VVZKA,0,Yes,16,1,Yes,Fiber optic,No,No,No,Month-to-month,Yes,75.4,0,0,3,95,4
9199-PWQVC,0,Yes,63,1,Yes,DSL,No,Yes,Yes,One year,Yes,79.7,0,0,3,70,1
4824-GUCBY,1,No,22,1,No,Fiber optic,No,No,No,Month-to-month,No,81.7,0,0,4,91,2
5393-HJZSM,0,Yes,32,1,No,DSL,Yes,No,Yes,Month-to-month,No,76.3,0,0,2,43,5
7074-IEVOJ,1,No,3,1,Yes,Fiber optic,No,No,No,Month-to-month,Yes,79.4,1,0,3,82,2
9625-QSTYE,0,No,13,1,No,Fiber optic,No,No,No,Month-to-month,Yes,81.15,1,0,3,60,5
0862-PRCBS,0,Yes,68,1,Yes,Fiber optic,Yes,Yes,Yes,Two year,Yes,103.75,0,0,4,62,4
8812-ZRHFP,0,Yes,30,1,No,Fiber optic,No,No,Yes,One year,No,86.45,0,0,3,4,3
5146-CBVOE,0,No,16,1,No,Fiber optic,No,No,No,Month-to-month,No,75.1,0,0,3,86,2
0454-OKRCT,0,No,33,1,No,Fiber optic,Yes,No,No,Two year,No,80.6,0,0,4,85,1
5787-KXGIY,0,Yes,72,1,No,No,No internet service,No internet service,No internet service,Two year,No,19.3,0,0,2,89,1
4750-ZRXIU,1,No,4,1,Yes,Fiber optic,No,No,Yes,Month-to-month,Yes,84.6,1,0,2,76,3
4198-VFOEA,0,No,12,0,No phone service,DSL,Yes,No,No,One year,Yes,33.6,0,0,3,39,3
6630-UJZMY,1,Yes,4,1,Yes,Fiber optic,No,Yes,No,Month-to-month,Yes,83.25,0,0,3,18,1
5709-LVOEQ,0,Yes,0,1,No,DSL,No,Yes,Yes,Two year,No,80.85,0,1,2,46,4
6400-BWQKW,0,No,6,1,Yes,Fiber optic,No,No,No,Month-to-month,Yes,79.05,1,0,3,65,2
2692-AQCPF,0,Yes,65,1,Yes,Fiber optic,Yes,Yes,Yes,One year,Yes,108.05,0,1,3,66,5
0347-UBKUZ,0,No,15,1,No,No,No internet service,No internet service,No internet service,Month-to-month,No,19.9,0,1,3,90,6
0835-DUUIQ,0,No,24,1,No,No,No internet service,No internet service,No internet service,One year,No,21.05,0,0,2,17,1
0811-GSDTP,0,No,13,0,No phone service,DSL,No,No,No,Month-to-month,No,30.15,0,0,3,49,2
7567-ECMCM,0,No,24,1,No,Fiber optic,No,No,Yes,Month-to-month,Yes,79.85,0,0,3,29,1
6115-ZTBFQ,0,Yes,72,0,No phone service,DSL,Yes,Yes,Yes,Two year,No,65.5,0,1,3,65,2
6353-BRMMA,0,Yes,54,1,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Yes,104.1,0,0,4,4,2
6680-WKXRZ,0,No,3,1,Yes,Fiber optic,No,No,No,Month-to-month,No,74.4,1,1,2,93,0
6231-WFGFH,0,Yes,4,1,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,20.5,0,1,2,96,2
9904-EHEVJ,1,Yes,32,1,Yes,Fiber optic,No,Yes,No,Month-to-month,Yes,91.35,0,1,3,41,0
7028-DVOIQ,1,No,35,1,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Yes,99.05,1,1,3,84,5
6169-PPETC,0,Yes,35,1,No,No,No internet service,No internet service,No internet service,Two year,No,20.5,0,0,3,93,2
4208-UFFGW,1,No,2,1,No,DSL,No,No,No,Month-to-month,No,44.95,1,0,3,5,0
8584-KMVXD,0,No,8,1,No,Fiber optic,No,No,No,Month-to-month,No,75.6,0,1,3,49,1
8467-WYNSR,0,No,22,1,No,DSL,Yes,No,No,Month-to-month,No,55.1,0,0,2,84,3
0851-DFJKB,0,No,15,1,No,DSL,Yes,No,No,Month-to-month,No,58.95,0,1,4,57,3
5382-SOYZL,0,No,22,1,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Yes,95.1,0,1,3,78,2
9448-REEVD,0,Yes,1,1,No,DSL,No,No,No,Month-to-month,No,44.7,1,0,4,84,3
3261-CQXOL,0,Yes,71,1,Yes,No,No internet service,No internet service,No internet service,Two year,No,25.45,0,1,3,7,3
8388-FYNPZ,0,No,4,1,No,DSL,No,No,No,Month-to-month,No,56.75,0,0,3,30,1
4002-BQWPQ,0,No,25,1,Yes,DSL,Yes,No,Yes,Month-to-month,No,81.75,0,1,3,11,0
5651-YLPRD,0,Yes,32,1,No,Fiber optic,No,Yes,No,Month-to-month,Yes,86.1,0,0,3,20,2
2826-DXLQO,1,Yes,7,0,No phone service,DSL,No,No,No,Month-to-month,No,29.8,0,0,3,93,3
4378-BZYFP,0,No,17,1,No,No,No internet service,No internet service,No internet service,One year,Yes,20.5,0,1,4,61,0
9489-UTFKA,1,Yes,8,1,No,DSL,No,Yes,No,Month-to-month,No,60.9,0,1,3,90,3
4849-PYRLQ,1,No,56,1,Yes,DSL,Yes,No,Yes,Two year,No,73.25,0,1,3,89,1
9117-SHLZX,0,No,1,1,No,DSL,No,No,No,Month-to-month,Yes,45.7,1,0,3,33,2
9889-TMAHG,1,No,8,1,No,Fiber optic,Yes,Yes,Yes,Month-to-month,No,100.3,1,1,4,26,0
4541-RMRLG,0,No,7,1,No,No,No internet service,No internet service,No internet service,Month-to-month,No,19.25,1,0,3,90,2
7764-BDPEE,0,No,3,1,No,No,No internet service,No internet service,No internet service,Month-to-month,No,20.85,0,0,4,99,3
3429-IFLEM,0,No,71,1,No,DSL,Yes,Yes,No,Two year,No,77.35,0,0,3,39,2
3158-MOERK,0,No,2,1,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Yes,96.0,1,0,2,65,0
7294-TMAOP,0,No,1,1,No,Fiber optic,No,Yes,Yes,Month-to-month,No,90.55,1,0,3,59,1
5002-GCQFH,0,Yes,49,1,Yes,Fiber optic,No,Yes,No,Month-to-month,Yes,93.85,0,0,3,14,2
0556-FJEGU,0,No,58,1,No,DSL,Yes,Yes,No,Two year,No,70.1,0,0,3,0,0
8919-FYFQZ,1,Yes,44,0,No phone service,DSL,No,No,No,Month-to-month,Yes,30.35,1,0,3,11,3
0604-THJFP,0,Yes,59,1,No,DSL,Yes,Yes,Yes,Two year,Yes,75.95,0,0,3,54,0
2834-JRTUA,0,No,71,1,Yes,Fiber optic,Yes,Yes,Yes,Two year,Yes,108.05,1,1,2,2,1
5875-YPQFJ,0,No,1,1,No,Fiber optic,No,No,No,Month-to-month,Yes,69.9,1,0,3,65,3
5879-SESNB,0,No,11,1,Yes,Fiber optic,No,No,No,Month-to-month,No,75.25,0,0,2,94,2
6646-QVXLR,1,Yes,62,1,Yes,Fiber optic,No,Yes,Yes,One year,Yes,103.75,1,0,2,44,1
6461-PPAXN,0,Yes,35,1,No,DSL,Yes,No,No,One year,Yes,54.95,0,0,3,15,1
3318-ISQFQ,0,No,20,1,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,19.5,0,1,3,21,0
1106-HRLKZ,0,Yes,40,1,No,No,No internet service,No internet service,No internet service,Two year,No,19.6,0,0,3,17,3
2483-XSSMZ,0,No,39,1,No,DSL,No,No,No,One year,Yes,47.85,0,1,3,46,2
8603-IJWDN,0,No,1,1,Yes,Fiber optic,No,No,Yes,Month-to-month,Yes,86.6,1,1,3,81,1
8165-ZJRNM,0,Yes,72,1,Yes,No,No internet service,No internet service,No internet service,Two year,No,23.75,0,0,3,29,3
9369-XFEHK,1,Yes,33,1,Yes,Fiber optic,No,No,No,Month-to-month,Yes,80.6,1,1,2,10,1
2604-XVDAM,0,No,12,1,No,DSL,No,No,No,Month-to-month,No,43.8,0,0,4,98,1
3717-OFRTN,0,No,1,1,No,No,No internet service,No internet service,No internet service,Month-to-month,No,19.75,0,1,3,57,2
9046-JBFWA,0,No,27,1,No,No,No internet service,No internet service,No internet service,Month-to-month,No,19.15,0,0,3,61,6
3280-NMUVX,0,Yes,34,1,No,No,No internet service,No internet service,No internet service,One year,No,19.6,0,0,3,84,1
1206-EHBDD,0,Yes,56,1,No,Fiber optic,No,No,No,Two year,No,80.3,0,0,3,79,2
8361-LBRDI,0,No,58,1,Yes,No,No internet service,No internet service,No internet service,Two year,No,24.35,0,0,2,5,4
4883-KCPZJ,0,Yes,22,1,Yes,No,No internet service,No internet service,No internet service,Two year,No,25.25,0,1,3,66,3
9108-EQPNQ,0,Yes,10,1,Yes,No,No internet service,No internet service,No internet service,Two year,No,26.1,0,0,3,40,3
7277-KAMWT,0,No,13,1,No,No,No internet service,No internet service,No internet service,Two year,No,20.0,0,1,2,42,0
3842-IYKUE,0,No,35,1,Yes,Fiber optic,Yes,No,No,Month-to-month,No,85.3,1,1,3,85,3
6641-XRPSU,0,No,34,1,No,Fiber optic,No,No,No,Month-to-month,Yes,70.0,1,1,4,77,0
1374-DMZUI,1,No,4,1,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Yes,94.3,1,1,3,18,1
2545-LXYVJ,0,Yes,72,1,No,No,No internet service,No internet service,No internet service,Two year,No,20.7,0,1,3,57,2
3234-VKACU,0,No,2,1,No,DSL,Yes,Yes,Yes,Month-to-month,No,70.3,0,1,3,59,3
8357-EQXFO,0,No,7,1,No,Fiber optic,No,Yes,Yes,Month-to-month,Yes,95.35,1,0,4,88,3
1989-PRJHP,1,Yes,27,1,Yes,Fiber optic,No,No,No,Month-to-month,Yes,75.5,1,0,3,27,1
8120-JDCAM,0,Yes,4,1,No,Fiber optic,No,No,No,Month-to-month,Yes,69.55,0,1,3,67,2
8917-FAEMR,0,No,37,1,No,No,No internet service,No internet service,No internet service,Two year,No,19.85,0,0,3,21,6
7047-YXDMZ,0,No,21,1,No,No,No internet service,No internet service,No internet service,Month-to-month,No,20.0,0,0,3,23,0
2858-EIMXH,1,Yes,53,1,Yes,Fiber optic,No,Yes,Yes,One year,Yes,95.85,0,1,3,39,1
9524-EGPJC,0,No,18,1,Yes,Fiber optic,Yes,No,Yes,Month-to-month,Yes,90.1,1,1,3,74,0
6993-OHLXR,0,No,2,1,No,Fiber optic,No,No,No,Month-to-month,No,68.95,1,0,3,66,5
8818-XYFCQ,0,Yes,32,1,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Yes,99.55,1,1,4,40,2
6419-ZTTLE,1,Yes,23,1,No,No,No internet service,No internet service,No internet service,One year,Yes,20.75,0,0,3,5,2
0929-HYQEW,0,No,3,1,No,DSL,No,No,No,Month-to-month,Yes,50.15,0,1,4,17,1
6614-YOLAC,0,Yes,71,0,No phone service,DSL,Yes,Yes,Yes,Two year,No,58.65,0,1,3,80,0
7426-RHZGU,0,No,9,1,No,Fiber optic,Yes,Yes,Yes,Month-to-month,Yes,95.9,0,0,4,86,3
4065-JJAVA,0,No,1,1,No,DSL,No,No,No,Month-to-month,No,49.5,0,1,3,29,3
4695-VADHF,0,Yes,18,1,No,DSL,No,No,Yes,Month-to-month,No,57.45,1,1,4,21,2
3863-IUBJR,0,Yes,12,1,No,DSL,No,No,Yes,One year,No,53.65,1,0,3,62,2
7649-SIJJF,0,Yes,71,1,Yes,DSL,Yes,No,Yes,Two year,Yes,80.1,0,1,3,9,4
9361-YNQWJ,0,No,64,1,Yes,No,No internet service,No internet service,No internet service,One year,Yes,24.4,0,0,3,12,2
3748-FVMZZ,0,No,4,0,No phone service,DSL,Yes,No,Yes,Month-to-month,Yes,40.05,0,0,3,75,2
9391-TTOYH,0,No,23,1,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,19.5,0,1,3,8,2
1452-XRSJV,0,Yes,39,1,No,DSL,No,No,No,Month-to-month,No,51.05,0,0,3,67,1
3422-WJOYD,0,Yes,28,1,No,DSL,Yes,No,No,One year,No,54.35,0,1,3,38,0
8242-SOQUO,1,No,5,1,No,Fiber optic,No,Yes,No,Month-to-month,Yes,84.7,0,1,3,23,1
7460-ITWWP,1,Yes,45,1,No,Fiber optic,No,No,Yes,Month-to-month,Yes,86.1,0,0,4,33,3
7147-AYBAA,0,No,37,1,No,Fiber optic,No,No,No,Month-to-month,Yes,70.35,0,1,4,60,3
7868-TMWMZ,1,Yes,60,1,No,Fiber optic,Yes,Yes,Yes,Two year,Yes,110.0,0,1,3,40,4
4822-RVYBB,1,No,8,1,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Yes,100.6,1,1,3,5,3
6732-FZUGP,0,No,47,1,Yes,Fiber optic,No,Yes,No,One year,No,94.9,0,1,3,78,1
8436-BJUMM,0,Yes,26,1,Yes,Fiber optic,No,Yes,No,Month-to-month,Yes,83.75,1,1,3,50,2
4184-TJFAN,1,Yes,3,1,No,Fiber optic,Yes,Yes,No,Month-to-month,Yes,88.3,1,0,3,4,3
8329-GWVPJ,0,Yes,50,1,No,Fiber optic,No,No,No,Month-to-month,Yes,69.75,0,0,3,50,1
