Gender,Bank_Loan,Capital_Loan,Region_Code,Year
2,40480000,9050000,4111100000,2022
2,9830000,4790000,4432610000,2021
1,2100000,17030000,4146510700,2020
1,40470000,15440000,4146510700,2022
1,9320000,17140000,4111100000,2022
2,18160000,3100000,4273000000,2024
2,45750000,22170000,4291000000,2022
2,45010000,710000,4280000000,2022
1,36400000,18650000,4321500000,2024
1,13970000,20770000,4321500000,2024
2,18890000,26150000,4321500000,2023
2,5550000,1050000,4111100000,2021
1,3670000,19130000,4321500000,2021
2,38110000,3480000,4399000000,2023
2,15070000,2080000,4211000000,2021
1,39780000,27130000,4111100000,2022
2,21770000,25440000,4111100000,2023
1,9680000,27000000,4280000000,2023
1,6970000,15950000,4321500000,2021
1,30450000,21490000,4279000000,2020
1,48790000,5240000,4291000000,2021
1,43750000,27840000,4211000000,2020
1,44050000,11060000,4111100000,2023
1,42160000,24440000,4211000000,2020
2,26150000,11110000,4111100000,2022
1,8540000,16900000,4273000000,2024
1,30880000,19420000,4280000000,2020
2,29850000,4860000,4399000000,2024
2,41090000,17570000,4273000000,2022
2,11550000,2050000,4432610000,2024
1,42400000,18710000,4321500000,2022
2,15270000,27570000,4432610000,2024
1,2680000,27700000,4291000000,2024
1,33740000,24960000,4279000000,2021
1,17010000,23220000,4399000000,2020
1,40840000,25390000,4273000000,2024
2,14390000,2070000,4211000000,2023
2,19630000,28810000,4211000000,2021
1,44670000,5460000,4291000000,2020
1,30000000,14270000,4111100000,2021
1,45540000,25150000,4211000000,2020
2,34300000,21320000,4321500000,2022
1,17290000,10860000,4279000000,2024
1,45870000,22880000,4280000000,2023
2,28380000,1200000,4321500000,2021
2,48380000,15110000,4279000000,2021
1,31580000,25650000,4291000000,2021
2,2330000,12370000,4321500000,2021
2,27490000,22990000,4280000000,2024
1,38630000,29130000,4280000000,2020
2,22040000,1760000,4146510700,2024
1,33010000,25460000,4111100000,2022
2,31260000,14750000,4291000000,2024
1,9040000,6130000,4321500000,2024
1,2250000,15590000,4399000000,2022
1,43940000,11470000,4399000000,2024
2,10390000,12520000,4291000000,2020
1,41840000,16670000,4321500000,2023
2,49400000,23120000,4273000000,2022
1,42390000,23210000,4273000000,2021
1,30890000,13660000,4111100000,2020
2,41280000,4140000,4321500000,2023
1,1470000,2200000,4280000000,2020
1,4470000,17840000,4211000000,2020
2,13240000,21190000,4399000000,2021
1,32460000,10420000,4321500000,2023
1,3520000,26400000,4321500000,2020
1,33240000,3300000,4211000000,2021
1,38360000,23040000,4211000000,2022
2,33420000,19730000,4279000000,2021
2,39830000,29970000,4146510700,2024
1,46130000,7490000,4111100000,2021
2,45750000,22160000,4399000000,2021
1,32450000,17170000,4211000000,2021
2,43150000,6180000,4273000000,2020
1,46500000,15280000,4291000000,2023
1,1190000,3790000,4273000000,2021
1,43090000,1730000,4279000000,2021
1,27140000,24510000,4279000000,2024
1,30420000,6110000,4211000000,2024
1,37450000,16460000,4279000000,2022
2,24160000,16070000,4280000000,2022
1,3380000,20360000,4432610000,2024
2,19520000,2410000,4321500000,2023
1,45430000,17300000,4321500000,2022
2,9660000,23530000,4211000000,2023
2,45270000,2920000,4279000000,2024
2,41750000,29070000,4291000000,2022
1,8180000,9140000,4280000000,2021
1,24840000,15040000,4111100000,2024
2,46470000,17380000,4279000000,2022
1,10190000,18110000,4280000000,2023
2,12980000,23600000,4146510700,2023
1,30030000,10590000,4111100000,2022
2,37910000,7680000,4321500000,2023
2,48430000,22890000,4146510700,2022
1,19570000,7200000,4211000000,2022
2,12760000,5150000,4399000000,2023
1,32020000,4820000,4211000000,2020
2,25430000,5210000,4291000000,2021
2,21840000,17910000,4280000000,2024
1,38640000,24130000,4399000000,2021
1,570000,5560000,4111100000,2024
1,6610000,2950000,4111100000,2024
2,47790000,18940000,4146510700,2021
1,7580000,290000,4291000000,2022
2,45280000,6500000,4321500000,2023
2,16540000,1550000,4279000000,2020
1,21910000,6130000,4279000000,2020
1,810000,27420000,4399000000,2020
2,22080000,19150000,4291000000,2021
2,48160000,9240000,4291000000,2021
1,16400000,500000,4111100000,2022
1,12660000,28940000,4321500000,2020
1,28040000,12350000,4280000000,2022
1,19710000,230000,4321500000,2020
1,16190000,28820000,4273000000,2021
2,38700000,9450000,4291000000,2023
2,34970000,19920000,4211000000,2023
2,3680000,21320000,4432610000,2023
2,21170000,16630000,4291000000,2023
1,20470000,20800000,4399000000,2024
1,10670000,10070000,4211000000,2020
1,30800000,29000000,4399000000,2023
2,3640000,4160000,4146510700,2024
2,39980000,27890000,4432610000,2024
1,32990000,10190000,4432610000,2024
1,4070000,15070000,4111100000,2022
2,5350000,90000,4291000000,2022
2,23550000,22110000,4111100000,2024
1,2180000,25370000,4279000000,2023
1,15860000,2360000,4399000000,2020
2,9930000,26590000,4273000000,2021
1,9950000,13440000,4273000000,2022
1,47040000,20840000,4279000000,2023
1,14020000,28550000,4146510700,2023
2,47950000,2280000,4273000000,2021
2,28550000,1530000,4399000000,2021
2,47420000,780000,4273000000,2023
2,40540000,11290000,4279000000,2021
2,9140000,7590000,4211000000,2023
2,35630000,10450000,4111100000,2021
2,33120000,16190000,4280000000,2021
1,2140000,16420000,4399000000,2023
1,3140000,13110000,4111100000,2024
1,17060000,770000,4432610000,2023
1,18740000,23870000,4321500000,2020
1,45960000,9300000,4273000000,2021
1,18170000,16990000,4273000000,2022
1,42610000,13890000,4146510700,2021
2,2190000,4510000,4111100000,2020
2,43530000,6630000,4321500000,2022
1,46950000,3520000,4273000000,2022
1,47400000,11610000,4432610000,2023
2,19750000,26610000,4146510700,2024
1,18180000,22250000,4111100000,2023
1,27840000,29650000,4146510700,2022
2,5050000,6570000,4111100000,2022
1,14350000,9280000,4291000000,2024
2,49880000,14190000,4291000000,2021
1,28580000,4440000,4279000000,2024
2,2460000,17420000,4399000000,2023
2,40110000,12910000,4146510700,2021
2,15130000,2900000,4279000000,2023
1,5630000,28330000,4146510700,2024
2,47490000,22640000,4273000000,2021
1,2900000,24840000,4280000000,2024
1,15780000,4560000,4146510700,2020
1,43460000,19240000,4273000000,2022
1,1720000,19910000,4321500000,2021
2,27680000,27540000,4291000000,2022
2,46610000,18420000,4279000000,2020
1,30990000,18120000,4280000000,2021
1,19640000,26020000,4432610000,2022
2,6880000,21870000,4291000000,2022
1,24720000,2230000,4279000000,2021
2,40470000,580000,4280000000,2022
1,40080000,4560000,4432610000,2022
1,22140000,1420000,4211000000,2021
2,44830000,10600000,4273000000,2022
1,12370000,25880000,4211000000,2022
2,23530000,28660000,4273000000,2023
1,8340000,28670000,4111100000,2023
1,44040000,8350000,4399000000,2020
1,22300000,22640000,4280000000,2023
2,41570000,15800000,4211000000,2023
1,41000000,25510000,4399000000,2020
1,28330000,27160000,4280000000,2022
1,3880000,1480000,4279000000,2022
1,38090000,16940000,4111100000,2023
2,4730000,21060000,4279000000,2020
2,44610000,3990000,4273000000,2022
1,15160000,27590000,4399000000,2024
2,22140000,21430000,4280000000,2021
1,30440000,26040000,4146510700,2021
1,25500000,16160000,4399000000,2021
1,17270000,5910000,4321500000,2023
2,20130000,27300000,4432610000,2021
2,17640000,25260000,4211000000,2021
2,49820000,13900000,4280000000,2024
2,38360000,28830000,4291000000,2022
2,47300000,24770000,4291000000,2024
2,3110000,29750000,4432610000,2023
2,18130000,7960000,4273000000,2021
2,11680000,6960000,4399000000,2022
2,13430000,21890000,4399000000,2021
1,25090000,18320000,4291000000,2021
2,18070000,15390000,4399000000,2023
2,22860000,19840000,4432610000,2021
2,19350000,17160000,4399000000,2020
2,44310000,21400000,4273000000,2022
2,43300000,26860000,4211000000,2022
2,4510000,7620000,4321500000,2020
2,30990000,12200000,4211000000,2023
2,26450000,29970000,4321500000,2021
2,36120000,13320000,4146510700,2021
2,45590000,1350000,4211000000,2022
2,48170000,11800000,4432610000,2023
1,46420000,29310000,4111100000,2023
1,9170000,3730000,4146510700,2023
2,3280000,8420000,4321500000,2021
2,1010000,26420000,4321500000,2023
1,8450000,9440000,4146510700,2020
2,26270000,12890000,4321500000,2024
1,31590000,10260000,4280000000,2023
1,2330000,13290000,4111100000,2024
1,32270000,28750000,4432610000,2021
1,17580000,20620000,4280000000,2023
1,20690000,13990000,4321500000,2022
2,39600000,7790000,4211000000,2021
1,43550000,11810000,4280000000,2020
2,15900000,2820000,4211000000,2020
2,26870000,15090000,4146510700,2024
1,48730000,27030000,4399000000,2024
1,31750000,10280000,4279000000,2022
2,730000,920000,4321500000,2022
1,36460000,24430000,4279000000,2020
1,7840000,22230000,4111100000,2023
2,9090000,16300000,4211000000,2020
2,5930000,17480000,4280000000,2020
1,4510000,23090000,4279000000,2022
2,42620000,4220000,4273000000,2024
1,26220000,19080000,4321500000,2022
1,47110000,28390000,4279000000,2022
1,11360000,19370000,4280000000,2022
2,44550000,12350000,4280000000,2020
2,44690000,26170000,4111100000,2023
2,14630000,3940000,4291000000,2020
2,30160000,7430000,4432610000,2021
2,24340000,9110000,4273000000,2022
1,7700000,21420000,4279000000,2022
1,35930000,19770000,4432610000,2021
1,6990000,3660000,4273000000,2022
1,31330000,10410000,4291000000,2022
2,4530000,990000,4279000000,2022
1,24350000,16100000,4273000000,2021
2,27990000,15480000,4432610000,2020
1,31190000,3670000,4211000000,2022
2,2360000,4740000,4280000000,2023
2,5680000,24080000,4399000000,2021
1,19470000,2210000,4146510700,2024
1,32550000,21140000,4321500000,2021
1,44150000,20390000,4399000000,2020
1,35900000,28110000,4279000000,2021
2,46520000,1380000,4279000000,2024
1,42360000,10690000,4273000000,2023
1,8270000,14170000,4280000000,2024
2,17060000,25450000,4291000000,2021
1,32280000,12640000,4111100000,2024
1,19970000,7330000,4273000000,2021
1,10030000,2040000,4111100000,2023
1,19380000,2460000,4146510700,2023
1,18660000,13300000,4432610000,2020
2,5300000,19810000,4273000000,2023
1,35000000,1040000,4146510700,2022
1,5810000,1280000,4321500000,2024
1,24010000,4670000,4273000000,2024
1,12560000,26720000,4280000000,2021
1,29020000,780000,4280000000,2023
2,25050000,4500000,4279000000,2020
1,6470000,16410000,4321500000,2020
2,23380000,6960000,4279000000,2020
2,18270000,5550000,4111100000,2022
1,14210000,29130000,4399000000,2023
1,15910000,1480000,4291000000,2020
1,34230000,18610000,4321500000,2022
1,370000,26360000,4432610000,2024
2,34080000,27810000,4291000000,2021
1,7030000,16890000,4291000000,2023
1,8360000,15750000,4211000000,2023
1,42490000,5120000,4273000000,2024
1,20910000,9670000,4432610000,2023
1,17050000,11590000,4321500000,2023
1,31690000,10990000,4279000000,2023
2,25940000,17510000,4111100000,2023
2,37920000,560000,4273000000,2022
1,13720000,11500000,4211000000,2022
1,30100000,25470000,4111100000,2021
1,40730000,13530000,4321500000,2023
2,40980000,12580000,4399000000,2024
1,19970000,18430000,4291000000,2020
2,21730000,9930000,4211000000,2021
1,47110000,1800000,4111100000,2020
1,17530000,3750000,4279000000,2020
1,20030000,27470000,4211000000,2023
1,25050000,7910000,4111100000,2024
2,22430000,19800000,4211000000,2020
2,20540000,11230000,4279000000,2020
1,16920000,14200000,4279000000,2021
1,29860000,16920000,4432610000,2024
2,44370000,13010000,4280000000,2024
2,17030000,24450000,4291000000,2020
2,41410000,250000,4273000000,2024
2,48540000,21610000,4273000000,2021
1,27080000,10940000,4321500000,2021
2,7970000,4810000,4146510700,2021
1,28480000,5630000,4321500000,2023
2,29530000,4920000,4146510700,2020
2,35790000,15600000,4211000000,2024
2,44490000,1840000,4146510700,2021
2,760000,22570000,4280000000,2020
2,23400000,24680000,4280000000,2020
1,14790000,21080000,4291000000,2023
1,300000,9400000,4111100000,2024
2,11360000,15020000,4273000000,2024
2,740000,7320000,4291000000,2021
1,45570000,17250000,4280000000,2021
2,27220000,5580000,4111100000,2020
2,49990000,29340000,4321500000,2024
1,47050000,23920000,4273000000,2024
2,730000,14310000,4432610000,2021
2,32770000,28050000,4273000000,2022
1,9680000,25230000,4211000000,2020
1,9420000,28370000,4399000000,2024
1,42540000,7250000,4273000000,2023
2,6190000,1190000,4280000000,2023
1,42490000,1190000,4211000000,2022
1,48250000,1790000,4279000000,2021
1,39570000,7050000,4146510700,2021
1,39740000,19100000,4321500000,2021
1,26760000,9610000,4432610000,2023
1,5310000,26120000,4321500000,2021
2,32480000,14770000,4279000000,2023
2,19740000,8860000,4399000000,2022
1,10730000,26590000,4273000000,2020
1,11150000,11370000,4291000000,2024
1,28680000,6010000,4211000000,2022
2,37500000,4200000,4432610000,2023
2,33670000,17270000,4279000000,2022
2,25430000,16990000,4399000000,2024
2,49390000,25710000,4321500000,2020
2,43690000,4420000,4279000000,2024
2,39830000,10710000,4432610000,2023
2,40330000,27250000,4432610000,2024
2,20650000,14930000,4399000000,2022
2,21650000,24140000,4321500000,2021
1,47620000,8350000,4280000000,2022
1,32290000,9810000,4432610000,2023
1,45170000,29000000,4211000000,2020
1,2590000,3850000,4211000000,2024
2,49690000,2320000,4146510700,2020
2,33260000,14780000,4321500000,2023
1,39450000,14360000,4279000000,2024
2,49530000,21980000,4211000000,2022
1,38990000,26550000,4399000000,2022
2,29140000,920000,4279000000,2023
1,43330000,25750000,4321500000,2024
2,46610000,600000,4399000000,2022
2,28080000,13120000,4273000000,2023
1,36210000,70000,4111100000,2023
2,46990000,23140000,4211000000,2020
1,23500000,22320000,4211000000,2022
1,40800000,3520000,4146510700,2024
1,19690000,20920000,4280000000,2022
1,34530000,27010000,4146510700,2022
2,26020000,29850000,4321500000,2022
2,30270000,27410000,4146510700,2023
2,13330000,2590000,4280000000,2021
1,10620000,12410000,4280000000,2021
2,45550000,19890000,4432610000,2020
1,49850000,3600000,4432610000,2022
2,43090000,23230000,4111100000,2021
2,5290000,27960000,4399000000,2020
2,32650000,28330000,4273000000,2023
1,12290000,9460000,4280000000,2022
2,32220000,13880000,4273000000,2024
2,40480000,26890000,4211000000,2023
1,49550000,11670000,4291000000,2020
2,44850000,29930000,4111100000,2023
1,1820000,10050000,4321500000,2024
2,36920000,8900000,4279000000,2023
1,29690000,13860000,4273000000,2020
1,30230000,21900000,4146510700,2024
2,1570000,4370000,4280000000,2024
1,40980000,3830000,4273000000,2023
1,25070000,18140000,4279000000,2024
1,18120000,7530000,4280000000,2023
1,45440000,13110000,4321500000,2022
1,46520000,26390000,4291000000,2024
1,11190000,5420000,4146510700,2023
2,5440000,7220000,4273000000,2022
1,48720000,18730000,4432610000,2024
1,7080000,3000000,4111100000,2022
2,48490000,25930000,4273000000,2024
2,26630000,20290000,4273000000,2020
2,46430000,9420000,4279000000,2020
2,30110000,27310000,4279000000,2023
2,19670000,19850000,4111100000,2021
2,25050000,25380000,4273000000,2020
2,36750000,16920000,4399000000,2021
1,31390000,8440000,4321500000,2022
1,9310000,2200000,4279000000,2022
2,23280000,16260000,4279000000,2021
1,44970000,1210000,4399000000,2023
1,35000000,28030000,4280000000,2024
1,32050000,20140000,4273000000,2021
2,21940000,27480000,4111100000,2021
2,44450000,25120000,4279000000,2021
1,420000,7310000,4111100000,2021
2,27700000,21910000,4111100000,2021
1,30240000,13780000,4321500000,2023
1,11100000,23650000,4432610000,2020
1,25770000,9100000,4279000000,2024
1,49200000,22630000,4146510700,2020
2,40000000,2270000,4280000000,2021
2,31270000,4890000,4111100000,2020
2,38810000,21260000,4279000000,2023
1,13610000,26000000,4280000000,2022
2,8520000,26520000,4146510700,2020
1,18550000,26330000,4279000000,2024
2,21970000,8770000,4273000000,2023
1,42630000,22720000,4111100000,2022
1,33830000,10150000,4146510700,2023
1,40210000,16810000,4273000000,2021
2,14280000,10000,4111100000,2022
2,48120000,24190000,4211000000,2024
2,39380000,2570000,4291000000,2022
2,25820000,19330000,4399000000,2024
1,18430000,6960000,4111100000,2021
2,43420000,13040000,4146510700,2024
2,48960000,12540000,4146510700,2023
1,7080000,5470000,4291000000,2020
1,16410000,24570000,4279000000,2023
1,29320000,10200000,4399000000,2023
2,49100000,14090000,4280000000,2022
1,17250000,21690000,4111100000,2021
1,26560000,880000,4279000000,2020
1,1900000,4490000,4273000000,2024
2,39200000,25900000,4280000000,2022
1,46200000,6350000,4399000000,2021
2,32790000,3800000,4279000000,2020
2,30970000,16450000,4432610000,2023
1,24530000,17420000,4280000000,2021
1,7390000,25370000,4321500000,2021
2,38130000,28500000,4321500000,2021
1,44230000,22900000,4111100000,2023
1,47270000,28800000,4111100000,2024
2,44850000,8410000,4111100000,2022
2,7870000,3400000,4399000000,2024
1,18310000,20600000,4432610000,2020
2,5870000,21390000,4279000000,2022
1,46500000,16970000,4273000000,2020
1,29480000,16070000,4211000000,2023
1,42610000,20850000,4146510700,2024
2,27050000,25580000,4273000000,2021
1,34640000,27960000,4279000000,2022
1,4300000,27540000,4432610000,2021
1,48630000,20500000,4399000000,2020
2,6760000,20060000,4280000000,2021
2,48710000,16550000,4273000000,2021
2,40170000,13270000,4280000000,2023
2,1630000,7760000,4211000000,2023
2,15120000,24890000,4279000000,2024
1,25870000,25110000,4432610000,2020
2,49870000,21530000,4279000000,2023
2,17570000,14930000,4146510700,2023
2,10110000,23380000,4399000000,2024
1,24140000,26380000,4146510700,2022
2,34590000,18470000,4279000000,2024
2,25580000,11260000,4146510700,2021
1,9030000,21170000,4291000000,2021
2,7610000,6490000,4279000000,2023
1,32980000,24410000,4432610000,2023
1,42710000,11490000,4273000000,2024
1,20480000,25500000,4432610000,2024
1,13720000,26620000,4291000000,2020
1,14370000,2940000,4273000000,2021
2,32430000,18820000,4291000000,2024
1,31760000,11400000,4273000000,2022
1,32960000,4930000,4432610000,2020
2,5270000,1150000,4279000000,2024
1,26370000,4920000,4111100000,2023
2,40820000,150000,4321500000,2024
2,15020000,10060000,4321500000,2023
2,1760000,9010000,4291000000,2023
1,3540000,16130000,4321500000,2021
1,8430000,20540000,4432610000,2021
1,24160000,20820000,4280000000,2024
2,4610000,10390000,4291000000,2024
1,37690000,6180000,4273000000,2022
1,49540000,14920000,4399000000,2020
1,5350000,26440000,4146510700,2020
2,13690000,8200000,4432610000,2024
2,39940000,21940000,4273000000,2021
1,35330000,13450000,4280000000,2022
1,14900000,4460000,4399000000,2020
1,38460000,28530000,4321500000,2024
1,9010000,13770000,4280000000,2021
2,8300000,1800000,4291000000,2021
2,44310000,950000,4211000000,2021
2,45780000,20430000,4211000000,2023
2,32580000,29190000,4321500000,2021
1,6670000,20530000,4211000000,2024
1,5730000,25950000,4211000000,2022
1,22800000,26430000,4273000000,2024
2,14770000,26920000,4273000000,2021
1,220000,20880000,4146510700,2022
2,48440000,25450000,4279000000,2020
2,6690000,29510000,4321500000,2020
1,16960000,26760000,4211000000,2024
1,47420000,1710000,4146510700,2022
1,37180000,29110000,4321500000,2024
2,21380000,21820000,4211000000,2022
1,27940000,28640000,4432610000,2022
2,14100000,6840000,4111100000,2024
1,19310000,11630000,4432610000,2022
2,29720000,21670000,4399000000,2021
2,29530000,26610000,4321500000,2022
1,13580000,24740000,4279000000,2022
2,5590000,25290000,4399000000,2024
2,33070000,11340000,4146510700,2020
1,3290000,16550000,4146510700,2023
2,17460000,21460000,4211000000,2022
1,34350000,6840000,4399000000,2023
2,26270000,10270000,4211000000,2022
1,35560000,9070000,4321500000,2024
1,23610000,22360000,4146510700,2024
2,38020000,20740000,4111100000,2022
2,47110000,130000,4146510700,2024
2,140000,20580000,4273000000,2024
2,3790000,24410000,4280000000,2022
2,43670000,29700000,4279000000,2020
1,33690000,9850000,4399000000,2022
2,5250000,270000,4211000000,2020
1,37700000,14290000,4280000000,2024
1,14400000,21390000,4280000000,2020
2,39230000,28560000,4432610000,2024
1,27140000,1390000,4291000000,2020
1,5140000,4140000,4432610000,2020
1,12310000,22630000,4432610000,2022
1,3310000,780000,4279000000,2020
2,40000,7870000,4273000000,2024
1,44300000,10100000,4146510700,2022
2,29570000,27600000,4432610000,2020
2,12030000,16230000,4321500000,2022
1,33320000,17490000,4146510700,2023
2,18800000,5750000,4273000000,2022
2,18580000,13080000,4211000000,2023
2,31670000,17110000,4291000000,2023
1,1940000,24640000,4146510700,2022
2,31450000,11560000,4399000000,2024
2,43330000,2760000,4279000000,2024
2,30350000,15580000,4280000000,2024
1,33210000,2850000,4211000000,2021
2,6330000,19010000,4273000000,2023
1,21580000,18790000,4432610000,2022
1,45500000,23690000,4321500000,2024
1,15540000,11180000,4321500000,2024
1,23800000,10800000,4291000000,2022
1,29190000,21020000,4273000000,2023
1,40000,15720000,4211000000,2022
2,32300000,3890000,4399000000,2021
1,41630000,27980000,4280000000,2021
2,20080000,5680000,4432610000,2022
2,38950000,27940000,4279000000,2023
1,3230000,1250000,4111100000,2024
2,1090000,29420000,4111100000,2021
2,26000000,18890000,4432610000,2021
2,23260000,6620000,4211000000,2023
2,23730000,18390000,4432610000,2021
1,40780000,14010000,4273000000,2021
2,12080000,29610000,4111100000,2023
1,18380000,27520000,4291000000,2022
2,24960000,23780000,4273000000,2024
2,41820000,24340000,4111100000,2024
1,1530000,18910000,4399000000,2021
2,49670000,5020000,4280000000,2024
2,37960000,9300000,4321500000,2022
2,48590000,25450000,4273000000,2021
1,42170000,10920000,4321500000,2024
2,2070000,18420000,4321500000,2020
1,7460000,23830000,4111100000,2020
2,18240000,29030000,4273000000,2020
1,11030000,18960000,4280000000,2020
1,48190000,4780000,4399000000,2020
2,38550000,20540000,4146510700,2021
2,20460000,1290000,4291000000,2023
1,24430000,16570000,4321500000,2023
1,1420000,13640000,4280000000,2021
2,35300000,1430000,4279000000,2021
1,16440000,25080000,4279000000,2022
2,26610000,26700000,4146510700,2023
2,21670000,12100000,4146510700,2020
2,47550000,26850000,4146510700,2021
2,14570000,3240000,4291000000,2020
1,8460000,8650000,4291000000,2023
2,24250000,18380000,4399000000,2024
1,13830000,12590000,4321500000,2024
2,14740000,5380000,4211000000,2021
1,47980000,17820000,4279000000,2022
2,10020000,25240000,4111100000,2020
1,33510000,29450000,4111100000,2021
1,30740000,2660000,4146510700,2022
2,48520000,28700000,4432610000,2020
2,21220000,18210000,4279000000,2023
2,38670000,29800000,4211000000,2024
2,37640000,12180000,4211000000,2022
1,23040000,20840000,4111100000,2020
2,38180000,15420000,4432610000,2021
1,920000,4350000,4211000000,2020
1,42540000,1950000,4279000000,2021
2,15760000,15000000,4321500000,2024
1,47450000,23270000,4280000000,2024
1,48590000,970000,4432610000,2020
1,11910000,12850000,4211000000,2020
1,41700000,24470000,4432610000,2021
2,35730000,27530000,4432610000,2021
2,48110000,12250000,4321500000,2022
2,19260000,26060000,4279000000,2022
2,36890000,27840000,4111100000,2022
1,28530000,1310000,4321500000,2020
1,30470000,980000,4211000000,2022
2,530000,4440000,4146510700,2020
2,43940000,20770000,4321500000,2024
2,28860000,480000,4146510700,2023
1,9940000,26470000,4273000000,2024
2,3660000,7720000,4111100000,2020
2,36270000,6540000,4279000000,2020
2,43790000,24770000,4280000000,2023
1,21560000,29190000,4432610000,2021
1,33240000,5270000,4146510700,2021
1,6630000,8910000,4280000000,2021
1,6830000,24410000,4280000000,2022
1,44100000,12430000,4146510700,2021
1,32140000,24270000,4280000000,2022
1,38200000,11400000,4432610000,2022
1,41980000,5100000,4399000000,2021
2,4620000,14880000,4273000000,2021
2,40790000,26570000,4146510700,2023
1,35670000,9790000,4432610000,2023
1,41190000,29220000,4111100000,2022
2,10450000,20000,4146510700,2023
1,23690000,28870000,4432610000,2022
1,29140000,15120000,4432610000,2020
1,28650000,13410000,4321500000,2022
2,21280000,18420000,4399000000,2022
2,290000,15640000,4146510700,2023
2,1380000,27040000,4279000000,2020
2,40170000,16980000,4432610000,2024
2,1870000,23820000,4273000000,2024
1,41090000,8910000,4321500000,2024
2,3950000,17750000,4432610000,2020
1,46690000,17340000,4146510700,2021
1,49030000,10720000,4211000000,2020
2,2880000,25100000,4432610000,2023
2,2460000,1260000,4291000000,2022
1,28070000,3680000,4211000000,2022
1,6470000,13090000,4432610000,2023
1,690000,2020000,4280000000,2023
2,16160000,4630000,4432610000,2022
2,2570000,25210000,4111100000,2021
2,7490000,8370000,4280000000,2021
2,4670000,2210000,4146510700,2021
2,19870000,19300000,4273000000,2023
1,13170000,19970000,4211000000,2022
2,13050000,16830000,4279000000,2022
1,40730000,10470000,4321500000,2022
1,20580000,21150000,4273000000,2020
1,33160000,14040000,4280000000,2020
2,20590000,5600000,4321500000,2024
2,14020000,9180000,4211000000,2020
2,39150000,14630000,4279000000,2021
1,31690000,19710000,4291000000,2021
1,36020000,4930000,4291000000,2021
1,13430000,14100000,4279000000,2021
1,48470000,26620000,4321500000,2024
1,25040000,29900000,4146510700,2021
1,25460000,24830000,4321500000,2023
2,34260000,22490000,4432610000,2023
2,28840000,8950000,4321500000,2023
2,18640000,22630000,4146510700,2020
2,25420000,7760000,4273000000,2022
1,4390000,13420000,4211000000,2024
1,22660000,14740000,4321500000,2023
2,120000,26410000,4211000000,2023
1,37770000,14260000,4280000000,2021
2,17390000,29240000,4291000000,2023
2,16790000,22870000,4291000000,2021
2,3550000,15430000,4146510700,2021
1,6500000,27330000,4280000000,2022
2,36040000,2590000,4291000000,2020
2,2000000,9970000,4146510700,2021
2,1550000,17790000,4321500000,2021
1,39710000,29470000,4280000000,2022
1,29760000,25550000,4432610000,2021
2,20200000,6770000,4432610000,2024
1,12850000,7100000,4432610000,2020
1,9210000,11810000,4273000000,2024
1,28190000,29670000,4432610000,2023
1,21300000,21000000,4280000000,2020
1,8510000,17890000,4111100000,2023
1,17910000,9130000,4291000000,2021
1,27410000,3250000,4432610000,2022
1,240000,20400000,4280000000,2024
1,42520000,12330000,4399000000,2023
1,16860000,27150000,4321500000,2021
2,39550000,6520000,4273000000,2024
2,23210000,22110000,4211000000,2024
1,25440000,18960000,4146510700,2023
2,37210000,4800000,4399000000,2021
2,12810000,25700000,4399000000,2022
1,25130000,3480000,4273000000,2023
1,10770000,17550000,4146510700,2024
1,19360000,260000,4273000000,2024
2,24880000,470000,4432610000,2020
2,46780000,4520000,4211000000,2021
1,22920000,10640000,4146510700,2020
1,24330000,21320000,4280000000,2022
1,18600000,13930000,4291000000,2023
2,41270000,12970000,4273000000,2024
2,41700000,18600000,4211000000,2021
2,9770000,10450000,4321500000,2024
2,27660000,4770000,4111100000,2020
1,29840000,12230000,4321500000,2020
1,4760000,4180000,4111100000,2023
1,15510000,9600000,4279000000,2021
1,31270000,3090000,4280000000,2021
2,29270000,9640000,4279000000,2023
2,49350000,16680000,4273000000,2020
1,17260000,23540000,4273000000,2020
1,4030000,3560000,4111100000,2020
2,31570000,4290000,4146510700,2024
1,32740000,3180000,4211000000,2022
2,25710000,29410000,4432610000,2020
1,45930000,3440000,4399000000,2022
1,16200000,13430000,4273000000,2022
1,43560000,7980000,4279000000,2021
1,36420000,6630000,4279000000,2023
1,49900000,11420000,4321500000,2024
1,49300000,7130000,4280000000,2022
1,21480000,28530000,4111100000,2024
2,13210000,27030000,4399000000,2021
2,35880000,28080000,4111100000,2020
2,32160000,21570000,4273000000,2022
2,40240000,23550000,4291000000,2023
2,8270000,13150000,4399000000,2021
1,3900000,24640000,4321500000,2024
1,16870000,140000,4279000000,2020
2,43840000,24450000,4321500000,2024
1,37020000,5710000,4273000000,2023
2,15070000,4220000,4291000000,2022
2,9940000,24830000,4432610000,2023
1,6130000,5180000,4399000000,2024
1,17420000,25820000,4111100000,2024
1,3660000,5910000,4399000000,2023
2,5650000,19960000,4279000000,2023
1,11910000,28240000,4111100000,2023
2,17520000,18290000,4432610000,2020
2,30010000,1890000,4432610000,2024
2,49570000,7060000,4280000000,2021
1,9480000,24430000,4111100000,2020
1,5000000,17310000,4211000000,2020
2,24850000,29420000,4291000000,2020
1,12490000,25850000,4211000000,2021
1,24480000,11920000,4432610000,2023
1,26670000,25080000,4111100000,2024
2,11730000,6550000,4280000000,2022
2,2170000,5430000,4399000000,2022
